 &plot nbnd=  30, nks=   631 /
            0.000000  0.833333  0.000000
  -46.854  -21.073  -21.029  -21.029   13.870   13.877   19.532   19.532   20.024   24.803
   28.073   28.073   33.450   34.220   40.041   48.844   55.721   55.721   58.782   62.279
   64.493   64.493   73.625   74.186   74.582   74.582   78.785   78.785   78.967   80.216
            0.000000  0.844444  0.000000
  -46.852  -21.074  -21.035  -21.035   13.837   13.839   19.612   19.612   20.056   25.005
   27.922   27.922   33.449   34.176   39.818   48.888   56.027   56.027   58.910   62.076
   64.257   64.257   73.341   74.545   74.867   74.867   78.851   78.851   79.172   80.546
            0.000000  0.855556  0.000000
  -46.850  -21.074  -21.040  -21.040   13.804   13.805   19.690   19.690   20.085   25.204
   27.778   27.778   33.447   34.126   39.611   48.931   56.333   56.333   59.036   61.885
   64.011   64.011   73.068   74.874   75.142   75.142   78.938   78.938   79.380   80.906
            0.000000  0.866667  0.000000
  -46.848  -21.074  -21.045  -21.045   13.771   13.774   19.766   19.766   20.112   25.397
   27.642   27.642   33.446   34.069   39.421   48.973   56.640   56.640   59.158   61.706
   63.757   63.757   72.807   75.170   75.402   75.402   79.049   79.049   79.589   81.297
            0.000000  0.877778  0.000000
  -46.846  -21.074  -21.049  -21.049   13.740   13.745   19.838   19.838   20.138   25.585
   27.514   27.514   33.445   34.008   39.247   49.012   56.946   56.946   59.276   61.539
   63.495   63.495   72.561   75.434   75.641   75.641   79.188   79.188   79.796   81.718
            0.000000  0.888889  0.000000
  -46.844  -21.074  -21.053  -21.053   13.712   13.717   19.906   19.906   20.161   25.765
   27.394   27.394   33.444   33.942   39.090   49.050   57.251   57.251   59.387   61.386
   63.227   63.227   72.330   75.668   75.854   75.854   79.356   79.356   80.002   82.166
            0.000000  0.900000  0.000000
  -46.842  -21.074  -21.057  -21.057   13.687   13.692   19.971   19.971   20.182   25.936
   27.283   27.283   33.444   33.873   38.950   49.085   57.556   57.556   59.493   61.246
   62.954   62.954   72.116   75.872   76.039   76.039   79.553   79.553   80.204   82.637
            0.000000  0.911111  0.000000
  -46.841  -21.073  -21.060  -21.060   13.664   13.669   20.030   20.030   20.201   26.096
   27.181   27.181   33.443   33.803   38.826   49.117   57.861   57.861   59.591   61.119
   62.677   62.677   71.920   76.048   76.195   76.195   79.777   79.777   80.399   83.128
            0.000000  0.922222  0.000000
  -46.840  -21.073  -21.063  -21.063   13.644   13.648   20.084   20.084   20.218   26.244
   27.090   27.090   33.442   33.733   38.719   49.146   58.164   58.164   59.680   61.007
   62.397   62.397   71.744   76.199   76.322   76.322   80.021   80.021   80.586   83.632
            0.000000  0.933333  0.000000
  -46.839  -21.073  -21.065  -21.065   13.627   13.630   20.133   20.133   20.233   26.378
   27.010   27.010   33.442   33.666   38.628   49.172   58.466   58.466   59.761   60.908
   62.114   62.114   71.588   76.326   76.424   76.424   80.278   80.278   80.760   84.141
            0.000000  0.944444  0.000000
  -46.838  -21.073  -21.068  -21.068   13.612   13.615   20.174   20.174   20.245   26.496
   26.941   26.941   33.442   33.604   38.552   49.194   58.766   58.766   59.831   60.825
   61.830   61.830   71.454   76.431   76.503   76.503   80.536   80.536   80.920   84.647
            0.000000  0.955556  0.000000
  -46.837  -21.073  -21.069  -21.069   13.600   13.602   20.209   20.209   20.255   26.595
   26.883   26.883   33.442   33.549   38.491   49.213   59.063   59.063   59.889   60.756
   61.546   61.546   71.342   76.515   76.564   76.564   80.783   80.783   81.060   85.134
            0.000000  0.966667  0.000000
  -46.837  -21.073  -21.071  -21.071   13.591   13.592   20.237   20.237   20.263   26.674
   26.838   26.838   33.441   33.503   38.444   49.228   59.354   59.354   59.936   60.703
   61.264   61.264   71.255   76.579   76.608   76.608   81.003   81.003   81.175   85.204
            0.000000  0.977778  0.000000
  -46.836  -21.073  -21.072  -21.072   13.584   13.584   20.257   20.257   20.269   26.732
   26.806   26.806   33.441   33.469   38.411   49.239   59.633   59.633   59.970   60.664
   60.992   60.992   71.192   76.625   76.638   76.638   81.180   81.180   81.262   85.193
            0.000000  0.988889  0.000000
  -46.836  -21.072  -21.072  -21.072   13.580   13.580   20.269   20.269   20.272   26.768
   26.786   26.786   33.441   33.448   38.392   49.245   59.877   59.877   59.990   60.641
   60.752   60.752   71.154   76.652   76.655   76.655   81.295   81.295   81.316   85.187
            0.000000  1.000000  0.000000
  -46.836  -21.072  -21.072  -21.072   13.579   13.579   20.274   20.274   20.274   26.780
   26.780   26.780   33.441   33.441   38.385   49.247   59.997   59.997   59.997   60.633
   60.633   60.633   71.142   76.661   76.661   76.661   81.335   81.335   81.335   85.185
            0.005556  0.994444  0.000000
  -46.836  -21.073  -21.072  -21.072   13.579   13.579   20.271   20.271   20.274   26.778
   26.779   26.783   33.442   33.444   38.389   49.246   59.928   59.933   59.999   60.633
   60.697   60.701   71.148   76.656   76.657   76.658   81.307   81.314   81.333   85.174
            0.011111  0.988889  0.000000
  -46.836  -21.073  -21.072  -21.072   13.581   13.581   20.263   20.265   20.274   26.771
   26.778   26.793   33.445   33.452   38.398   49.243   59.767   59.787   60.004   60.631
   60.840   60.859   71.167   76.644   76.648   76.649   81.224   81.255   81.329   85.143
            0.016667  0.983333  0.000000
  -46.836  -21.073  -21.072  -21.071   13.585   13.585   20.249   20.255   20.275   26.760
   26.776   26.809   33.449   33.465   38.415   49.237   59.568   59.612   60.013   60.628
   61.010   61.052   71.199   76.624   76.632   76.635   81.092   81.161   81.323   85.093
            0.022222  0.977778  0.000000
  -46.836  -21.074  -21.071  -21.070   13.590   13.590   20.230   20.241   20.275   26.744
   26.773   26.832   33.455   33.484   38.437   49.230   59.350   59.427   60.026   60.624
   61.186   61.263   71.243   76.595   76.609   76.616   80.916   81.037   81.314   85.026
            0.027778  0.972222  0.000000
  -46.837  -21.075  -21.070  -21.068   13.596   13.596   20.206   20.223   20.276   26.725
   26.769   26.861   33.463   33.508   38.467   49.220   59.122   59.241   60.042   60.619
   61.361   61.483   71.300   76.558   76.580   76.590   80.703   80.888   81.302   84.946
            0.033333  0.966667  0.000000
  -46.837  -21.076  -21.069  -21.066   13.603   13.604   20.177   20.201   20.278   26.701
   26.764   26.896   33.472   33.537   38.503   49.207   58.887   59.057   60.061   60.613
   61.532   61.709   71.369   76.512   76.544   76.559   80.460   80.719   81.288   84.856
            0.038889  0.961111  0.000000
